Any calendari,Data,Ajuntament o nucli municipal ,Codi municipal,Codi municipi INE,Pedania,Festiu
2020,09/05/2020,Santa Bàrbara,43138000,43138,000,Festa local
2022,09/05/2022,Santa Bàrbara,43138000,43138,000,Festa local
2023,09/05/2023,Santa Bàrbara,43138000,43138,000,Festa local
2021,10/05/2021,Santa Bàrbara,43138000,43138,000,Festivitat de Sant Gregori
2020,06/11/2020,Santa Coloma de Queralt,43139000,43139,000,Festa local
2021,08/11/2021,Santa Coloma de Queralt,43139000,43139,000,Festa local
2022,08/11/2022,Santa Coloma de Queralt,43139000,43139,000,Festa local
2023,08/11/2023,Santa Coloma de Queralt,43139000,43139,000,Festa local
2023,11/04/2023,Santa Coloma de Queralt,43139000,43139,000,Festa local
2020,31/12/2020,Santa Coloma de Queralt,43139000,43139,000,Festa local
2021,31/12/2021,Santa Coloma de Queralt,43139000,43139,000,Festa local
2022,31/12/2022,Santa Coloma de Queralt,43139000,43139,000,Festa local
2023,21/01/2023,Aguiló,43139001,43139,001,Festa local
2020,22/01/2020,Aguiló,43139001,43139,001,Festa local
2021,22/01/2021,Aguiló,43139001,43139,001,Festa local
2022,22/01/2022,Aguiló,43139001,43139,001,Festa local
2023,23/09/2023,Aguiló,43139001,43139,001,Festa local
2022,24/09/2022,Aguiló,43139001,43139,001,Festa local
2021,25/09/2021,Aguiló,43139001,43139,001,Festa local
2020,26/09/2020,Aguiló,43139001,43139,001,Festa local
2023,02/09/2023,"Pobla de Carivenys, la",43139002,43139,002,Festa local
2022,03/09/2022,"Pobla de Carivenys, la",43139002,43139,002,Festa local
2020,23/06/2020,"Pobla de Carivenys, la",43139002,43139,002,Festa local
2021,23/06/2021,"Pobla de Carivenys, la",43139002,43139,002,Festa local
2022,23/06/2022,"Pobla de Carivenys, la",43139002,43139,002,Festa local
2023,23/06/2023,"Pobla de Carivenys, la",43139002,43139,002,Festa local
2021,28/08/2021,"Pobla de Carivenys, la",43139002,43139,002,Festa local
2020,29/08/2020,"Pobla de Carivenys, la",43139002,43139,002,Festa local
2022,11/05/2022,"Roques, les",43139003,43139,003,Festa local
2023,11/05/2023,"Roques, les",43139003,43139,003,Festa local
2021,12/05/2021,"Roques, les",43139003,43139,003,Festa local
2020,13/05/2020,"Roques, les",43139003,43139,003,Festa local
2020,29/06/2020,"Roques, les",43139003,43139,003,Festa local
2021,29/06/2021,"Roques, les",43139003,43139,003,Festa local
2022,29/06/2022,"Roques, les",43139003,43139,003,Festa local
2023,29/06/2023,"Roques, les",43139003,43139,003,Festa local
2021,25/01/2021,Santa Oliva,43140000,43140,000,Festa local
2022,25/01/2022,Santa Oliva,43140000,43140,000,Festa local
2023,25/01/2023,Santa Oliva,43140000,43140,000,Festa local
2022,25/08/2022,Santa Oliva,43140000,43140,000,Festa local
2021,26/08/2021,Santa Oliva,43140000,43140,000,Festa local
2020,27/01/2020,Santa Oliva,43140000,43140,000,Festa local
2020,27/08/2020,Santa Oliva,43140000,43140,000,Festa local
2023,31/08/2023,Santa Oliva,43140000,43140,000,Festa local
2020,01/08/2020,Pontils,43141000,43141,000,Festa local
2023,28/07/2023,Pontils,43141000,43141,000,Festa local
2022,29/07/2022,Pontils,43141000,43141,000,Festa local
2023,29/07/2023,Pontils,43141000,43141,000,Festa local
2021,30/07/2021,Pontils,43141000,43141,000,Festa local
2022,30/07/2022,Pontils,43141000,43141,000,Festa local
2020,31/07/2020,Pontils,43141000,43141,000,Festa local
2021,31/07/2021,Pontils,43141000,43141,000,Festa local
2023,11/08/2023,Santa Perpètua de Gaià,43141001,43141,001,Festa local
2022,12/08/2022,Santa Perpètua de Gaià,43141001,43141,001,Festa local
2023,12/08/2023,Santa Perpètua de Gaià,43141001,43141,001,Festa local
2020,13/08/2020,Santa Perpètua de Gaià,43141001,43141,001,Festa local
2021,13/08/2021,Santa Perpètua de Gaià,43141001,43141,001,Festa local
2022,13/08/2022,Santa Perpètua de Gaià,43141001,43141,001,Festa local
2020,14/08/2020,Santa Perpètua de Gaià,43141001,43141,001,Festa local
2021,14/08/2021,Santa Perpètua de Gaià,43141001,43141,001,Festa local
2023,04/08/2023,Vallespinosa,43141002,43141,002,Festa local
2022,05/08/2022,Vallespinosa,43141002,43141,002,Festa local
2023,05/08/2023,Vallespinosa,43141002,43141,002,Festa local
2021,06/08/2021,Vallespinosa,43141002,43141,002,Festa local
2022,06/08/2022,Vallespinosa,43141002,43141,002,Festa local
2020,07/08/2020,Vallespinosa,43141002,43141,002,Festa local
2021,07/08/2021,Vallespinosa,43141002,43141,002,Festa local
2020,08/08/2020,Vallespinosa,43141002,43141,002,Festa local
2023,18/08/2023,Seguer,43141003,43141,003,Festa local
2022,19/08/2022,Seguer,43141003,43141,003,Festa local
2023,19/08/2023,Seguer,43141003,43141,003,Festa local
2021,20/08/2021,Seguer,43141003,43141,003,Festa local
2022,20/08/2022,Seguer,43141003,43141,003,Festa local
2020,21/08/2020,Seguer,43141003,43141,003,Festa local
2021,21/08/2021,Seguer,43141003,43141,003,Festa local
2020,22/08/2020,Seguer,43141003,43141,003,Festa local
2020,14/09/2020,Sant Magí de Brufaganya,43141004,43141,004,Festa local
2021,14/09/2021,Sant Magí de Brufaganya,43141004,43141,004,Festa local
2022,14/09/2022,Sant Magí de Brufaganya,43141004,43141,004,Festa local
2023,16/09/2023,Sant Magí de Brufaganya,43141004,43141,004,Festa local
2020,17/08/2020,Sant Magí de Brufaganya,43141004,43141,004,Festa local
2021,19/08/2021,Sant Magí de Brufaganya,43141004,43141,004,Festa local
2022,19/08/2022,Sant Magí de Brufaganya,43141004,43141,004,Festa local
2023,19/08/2023,Sant Magí de Brufaganya,43141004,43141,004,Festa local
2020,25/09/2020,Sarral,43142000,43142,000,Festa local
2022,26/09/2022,Sarral,43142000,43142,000,Festa local
2023,26/09/2023,Sarral,43142000,43142,000,Festa local
2021,27/09/2021,Sarral,43142000,43142,000,Festa local
2023,28/07/2023,Sarral,43142000,43142,000,Festa local
2022,29/07/2022,Sarral,43142000,43142,000,Festa local
2021,30/07/2021,Sarral,43142000,43142,000,Festa local
2020,31/07/2020,Sarral,43142000,43142,000,Festa local
2021,10/08/2021,Montbrió de la Marca,43142001,43142,001,Festa local
2022,10/08/2022,Montbrió de la Marca,43142001,43142,001,Festa local
2023,10/08/2023,Montbrió de la Marca,43142001,43142,001,Festa local
2021,20/01/2021,Montbrió de la Marca,43142001,43142,001,Festa local
2022,20/01/2022,Montbrió de la Marca,43142001,43142,001,Festa local
2023,20/01/2023,Montbrió de la Marca,43142001,43142,001,Festa local
2020,25/09/2020,Montbrió de la Marca,43142001,43142,001,Festa local
2020,31/07/2020,Montbrió de la Marca,43142001,43142,001,Festa local
2020,05/05/2020,Vallverd,43142002,43142,002,Festa local
2021,05/05/2021,Vallverd,43142002,43142,002,Festa local
2023,05/05/2023,Vallverd,43142002,43142,002,Festa local
2023,18/08/2023,Vallverd,43142002,43142,002,Festa local
2022,19/08/2022,Vallverd,43142002,43142,002,Festa local
2021,27/08/2021,Vallverd,43142002,43142,002,Festa local
2020,28/08/2020,Vallverd,43142002,43142,002,Festa local
2022,29/04/2022,Vallverd,43142002,43142,002,Festa local
2021,01/10/2021,Savallà del Comtat,43143000,43143,000,Festa local
2022,01/10/2022,Savallà del Comtat,43143000,43143,000,Festa local
2020,02/10/2020,Savallà del Comtat,43143000,43143,000,Festa local
2021,02/10/2021,Savallà del Comtat,43143000,43143,000,Festa local
2023,02/10/2023,Savallà del Comtat,43143000,43143,000,Festa local
2020,03/10/2020,Savallà del Comtat,43143000,43143,000,Festa local
2022,03/10/2022,Savallà del Comtat,43143000,43143,000,Festa local
2023,30/09/2023,Savallà del Comtat,43143000,43143,000,Festa local
2023,13/05/2023,Segura,43143001,43143,001,Festa local
2021,14/05/2021,Segura,43143001,43143,001,Festa local
2022,14/05/2022,Segura,43143001,43143,001,Festa local
2020,15/05/2020,Segura,43143001,43143,001,Festa local
2021,15/05/2021,Segura,43143001,43143,001,Festa local
2020,16/05/2020,Segura,43143001,43143,001,Festa local
2022,16/05/2022,Segura,43143001,43143,001,Festa local
2023,16/05/2023,Segura,43143001,43143,001,Festa local
2022,08/07/2022,"Secuita, la",43144000,43144,000,Festa local
2021,09/07/2021,"Secuita, la",43144000,43144,000,Festa local
2020,10/07/2020,"Secuita, la",43144000,43144,000,Festa local
2023,10/07/2023,"Secuita, la",43144000,43144,000,Festa local
2021,13/08/2021,"Secuita, la",43144000,43144,000,Festa local
2020,14/08/2020,"Secuita, la",43144000,43144,000,Festa local
2023,14/08/2023,"Secuita, la",43144000,43144,000,Festa local
2022,16/08/2022,"Secuita, la",43144000,43144,000,Festa local
2020,14/08/2020,"Argilaga, l'",43144001,43144,001,Festa local
2021,16/08/2021,"Argilaga, l'",43144001,43144,001,Festa local
2022,16/08/2022,"Argilaga, l'",43144001,43144,001,Festa local
2023,16/08/2023,"Argilaga, l'",43144001,43144,001,Festa local
2020,25/01/2020,"Argilaga, l'",43144001,43144,001,Festa local
2021,25/01/2021,"Argilaga, l'",43144001,43144,001,Festa local
2022,25/01/2022,"Argilaga, l'",43144001,43144,001,Festa local
2023,25/01/2023,"Argilaga, l'",43144001,43144,001,Festa local
2020,20/01/2020,"Gunyoles, les",43144002,43144,002,Festa local
2021,20/01/2021,"Gunyoles, les",43144002,43144,002,Festa local
2023,20/01/2023,"Gunyoles, les",43144002,43144,002,Festa local
2021,24/07/2021,"Gunyoles, les",43144002,43144,002,Festa local
2022,25/01/2022,"Gunyoles, les",43144002,43144,002,Festa local
2020,25/07/2020,"Gunyoles, les",43144002,43144,002,Festa local
2022,25/07/2022,"Gunyoles, les",43144002,43144,002,Festa local
2023,25/07/2023,"Gunyoles, les",43144002,43144,002,Festa local
2020,04/01/2020,Vistabella,43144003,43144,003,Festa local
2021,05/01/2021,Vistabella,43144003,43144,003,Festa local
2023,05/01/2023,Vistabella,43144003,43144,003,Festa local
2022,07/01/2022,Vistabella,43144003,43144,003,Festa local
2020,24/08/2020,Vistabella,43144003,43144,003,Festa local
2021,24/08/2021,Vistabella,43144003,43144,003,Festa local
2022,24/08/2022,Vistabella,43144003,43144,003,Festa local
2023,24/08/2023,Vistabella,43144003,43144,003,Festa local
2022,03/06/2022,"Selva del Camp, la",43145000,43145,000,Festa local
2023,05/06/2023,"Selva del Camp, la",43145000,43145,000,Festa local
2021,07/06/2021,"Selva del Camp, la",43145000,43145,000,Festa local
2020,08/06/2020,"Selva del Camp, la",43145000,43145,000,Festa local
2020,30/11/2020,"Selva del Camp, la",43145000,43145,000,Festa local
2021,30/11/2021,"Selva del Camp, la",43145000,43145,000,Festa local
2022,30/11/2022,"Selva del Camp, la",43145000,43145,000,Festa local
2023,30/11/2023,"Selva del Camp, la",43145000,43145,000,Festa local
2021,01/04/2021,Senan,43146000,43146,000,Festa local
2022,14/04/2022,Senan,43146000,43146,000,Festa local
2021,16/08/2021,Senan,43146000,43146,000,Festa local
2022,16/08/2022,Senan,43146000,43146,000,Festa local
2023,07/12/2023,Solivella,43147000,43147,000,Festa local
2023,08/09/2023,Solivella,43147000,43147,000,Festa local
2020,09/09/2020,Solivella,43147000,43147,000,Festa local
2021,09/09/2021,Solivella,43147000,43147,000,Festa local
2022,09/09/2022,Solivella,43147000,43147,000,Festa local
2022,09/12/2022,Solivella,43147000,43147,000,Festa local
2021,10/09/2021,Solivella,43147000,43147,000,Festa local
2020,14/08/2020,Solivella,43147000,43147,000,Festa local
2020,19/08/2020,Tarragona,43148000,43148,000,Festa local
2021,19/08/2021,Tarragona,43148000,43148,000,Festa local
2022,19/08/2022,Tarragona,43148000,43148,000,Festa local
2023,19/08/2023,Tarragona,43148000,43148,000,Festa local
2020,23/09/2020,Tarragona,43148000,43148,000,Festa local
2021,23/09/2021,Tarragona,43148000,43148,000,Festa local
2022,23/09/2022,Tarragona,43148000,43148,000,Festa local
2023,23/09/2023,Tarragona,43148000,43148,000,Festa local
2021,15/01/2021,Tivenys,43149000,43149,000,Festa local
2020,17/01/2020,Tivenys,43149000,43149,000,Festa local
2022,17/01/2022,Tivenys,43149000,43149,000,Festa local
2020,29/09/2020,Tivenys,43149000,43149,000,Festa local
2021,29/09/2021,Tivenys,43149000,43149,000,Festa local
2022,29/09/2022,Tivenys,43149000,43149,000,Festa local
2020,23/07/2020,Tivissa,43150000,43150,000,Festa local
2021,23/07/2021,Tivissa,43150000,43150,000,Festa local
2020,24/07/2020,Tivissa,43150000,43150,000,Festa local
2022,25/07/2022,Tivissa,43150000,43150,000,Festa local
2023,25/07/2023,Tivissa,43150000,43150,000,Festa local
2021,26/07/2021,Tivissa,43150000,43150,000,Festa local
2022,26/07/2022,Tivissa,43150000,43150,000,Festa local
2023,26/07/2023,Tivissa,43150000,43150,000,Festa local
2020,01/02/2020,Darmós,43150001,43150,001,Festa local
2022,04/02/2022,Darmós,43150001,43150,001,Festa local
2023,06/02/2023,Darmós,43150001,43150,001,Festa local
2021,08/02/2021,Darmós,43150001,43150,001,Festa local
2020,14/08/2020,Darmós,43150001,43150,001,Festa local
2021,16/08/2021,Darmós,43150001,43150,001,Festa local
2022,16/08/2022,Darmós,43150001,43150,001,Festa local
2023,16/08/2023,Darmós,43150001,43150,001,Festa local
2022,17/01/2022,Llaberia,43150002,43150,002,Festa local
2023,17/01/2023,Llaberia,43150002,43150,002,Festa local
2021,18/01/2021,Llaberia,43150002,43150,002,Festa local
2020,28/08/2020,Llaberia,43150002,43150,002,Festa local
2020,29/08/2020,Llaberia,43150002,43150,002,Festa local
2022,29/08/2022,Llaberia,43150002,43150,002,Festa local
2023,29/08/2023,Llaberia,43150002,43150,002,Festa local
2021,30/08/2021,Llaberia,43150002,43150,002,Festa local
2020,02/01/2020,"Serra d'Almos, la",43150003,43150,003,Festa local
2021,02/01/2021,"Serra d'Almos, la",43150003,43150,003,Festa local
2023,02/01/2023,"Serra d'Almos, la",43150003,43150,003,Festa local
2022,03/01/2022,"Serra d'Almos, la",43150003,43150,003,Festa local
2020,05/08/2020,"Serra d'Almos, la",43150003,43150,003,Festa local
2023,07/08/2023,"Serra d'Almos, la",43150003,43150,003,Festa local
2022,08/08/2022,"Serra d'Almos, la",43150003,43150,003,Festa local
2021,09/08/2021,"Serra d'Almos, la",43150003,43150,003,Festa local
2020,01/08/2020,"Torre de Fontaubella, la",43151000,43151,000,Festa local
2023,05/08/2023,"Torre de Fontaubella, la",43151000,43151,000,Festa local
2022,06/08/2022,"Torre de Fontaubella, la",43151000,43151,000,Festa local
2021,07/08/2021,"Torre de Fontaubella, la",43151000,43151,000,Festa local
2023,29/05/2023,"Torre de Fontaubella, la",43151000,43151,000,Festa local
2020,31/12/2020,"Torre de Fontaubella, la",43151000,43151,000,Festa local
2021,31/12/2021,"Torre de Fontaubella, la",43151000,43151,000,Festa local
2022,31/12/2022,"Torre de Fontaubella, la",43151000,43151,000,Festa local
2021,15/01/2021,"Torre de l'Espanyol, la",43152000,43152,000,Festa local
2023,16/01/2023,"Torre de l'Espanyol, la",43152000,43152,000,Festa local
2020,17/01/2020,"Torre de l'Espanyol, la",43152000,43152,000,Festa local
2022,17/01/2022,"Torre de l'Espanyol, la",43152000,43152,000,Festa local
2021,23/07/2021,"Torre de l'Espanyol, la",43152000,43152,000,Festa local
2020,24/07/2020,"Torre de l'Espanyol, la",43152000,43152,000,Festa local
2022,25/07/2022,"Torre de l'Espanyol, la",43152000,43152,000,Festa local
2023,25/07/2023,"Torre de l'Espanyol, la",43152000,43152,000,Festa local
2020,04/09/2020,Torredembarra,43153000,43153,000,Festa local
2021,04/09/2021,Torredembarra,43153000,43153,000,Festa local
2023,04/09/2023,Torredembarra,43153000,43153,000,Festa local
2022,05/09/2022,Torredembarra,43153000,43153,000,Festa local
2020,15/07/2020,Torredembarra,43153000,43153,000,Festa local
2021,15/07/2021,Torredembarra,43153000,43153,000,Festa local
2022,15/07/2022,Torredembarra,43153000,43153,000,Festa local
2023,15/07/2023,Torredembarra,43153000,43153,000,Festa local
2021,10/05/2021,Torroja del Priorat,43154000,43154,000,Festa local
2020,11/05/2020,Torroja del Priorat,43154000,43154,000,Festa local
2022,14/05/2022,Torroja del Priorat,43154000,43154,000,Festa local
2023,15/05/2023,Torroja del Priorat,43154000,43154,000,Festa local
2021,29/09/2021,Torroja del Priorat,43154000,43154,000,Festa local
2022,29/09/2022,Torroja del Priorat,43154000,43154,000,Festa local
2023,29/09/2023,Torroja del Priorat,43154000,43154,000,Festa local
2020,30/09/2020,Torroja del Priorat,43154000,43154,000,Festa local
2020,01/06/2020,Tortosa,43155000,43155,000,Festa local
2023,04/09/2023,Tortosa,43155000,43155,000,Festa local
2023,05/06/2023,Tortosa,43155000,43155,000,Festa local
2022,05/09/2022,Tortosa,43155000,43155,000,Festa local
2021,06/09/2021,Tortosa,43155000,43155,000,Dill. seg. a la Festivitat de la Verge de la Cint
2020,07/09/2020,Tortosa,43155000,43155,000,Festa local
2021,24/05/2021,Tortosa,43155000,43155,000,Pasqua Granada
2022,25/03/2022,Tortosa,43155000,43155,000,Festa local
2020,01/06/2020,Bítem,43155001,43155,001,Festa local
2023,05/06/2023,Bítem,43155001,43155,001,Festa local
2023,15/09/2023,Bítem,43155001,43155,001,Festa local
2022,16/09/2022,Bítem,43155001,43155,001,Festa local
2021,17/09/2021,Bítem,43155001,43155,001,Divendres de Festes Majors
2020,18/09/2020,Bítem,43155001,43155,001,Festa local
2021,24/05/2021,Bítem,43155001,43155,001,Pasqua Granada
2022,25/03/2022,Bítem,43155001,43155,001,Festa local
2020,01/06/2020,Campredó,43155002,43155,002,Festa local
2022,02/05/2022,Campredó,43155002,43155,002,Festa local
2023,05/06/2023,Campredó,43155002,43155,002,Festa local
2021,23/04/2021,Campredó,43155002,43155,002,Sant Jordi
2021,24/05/2021,Campredó,43155002,43155,002,Pasqua Granada
2020,25/07/2020,Campredó,43155002,43155,002,Festa local
2022,25/07/2022,Campredó,43155002,43155,002,Festa local
2023,25/07/2023,Campredó,43155002,43155,002,Festa local
2021,04/10/2021,Jesús,43155003,43155,003,Festivitat de Sant Francesc
2022,04/10/2022,Jesús,43155003,43155,003,Festa local
2023,04/10/2023,Jesús,43155003,43155,003,Festa local
2022,05/09/2022,Jesús,43155003,43155,003,Festa local
2021,24/05/2021,Jesús,43155003,43155,003,Pasqua Granada
2023,04/09/2023,"Reguers, els",43155004,43155,004,Festa local
2023,05/06/2023,"Reguers, els",43155004,43155,004,Festa local
2022,05/09/2022,"Reguers, els",43155004,43155,004,Festa local
2021,06/09/2021,"Reguers, els",43155004,43155,004,Dill. seg. Festivitat de la Verge de la Cinta
2021,24/05/2021,"Reguers, els",43155004,43155,004,Pasqua Granada
2022,25/03/2022,"Reguers, els",43155004,43155,004,Festa local
2023,04/09/2023,Vinallop,43155005,43155,005,Festa local
2023,05/06/2023,Vinallop,43155005,43155,005,Festa local
2022,05/09/2022,Vinallop,43155005,43155,005,Festa local
2021,06/09/2021,Vinallop,43155005,43155,005,Dill. seg. Festivitat de la Verge de la Cinta
2021,24/05/2021,Vinallop,43155005,43155,005,Pasqua Granada
2022,25/03/2022,Vinallop,43155005,43155,005,Festa local
2020,01/06/2020,Ulldecona,43156000,43156,000,Festa local
2022,12/09/2022,Ulldecona,43156000,43156,000,Festa local
2023,12/09/2023,Ulldecona,43156000,43156,000,Festa local
2021,18/10/2021,Ulldecona,43156000,43156,000,Sant Lluc
2022,18/10/2022,Ulldecona,43156000,43156,000,Festa local
2023,18/10/2023,Ulldecona,43156000,43156,000,Festa local
2020,19/03/2020,Ulldecona,43156000,43156,000,Festa local
2021,19/03/2021,Ulldecona,43156000,43156,000,Sant Josep
2020,10/12/2020,Ulldemolins,43157000,43157,000,Festa local
2021,10/12/2021,Ulldemolins,43157000,43157,000,Festa local
2022,12/09/2022,Ulldemolins,43157000,43157,000,Festa local
